Company Name,Stock Volatility today as a percent of company average stock today,StockURL
First Trust International IPO ETF,0.67778229632642,https://www.nasdaq.com/symbol/fpxi
PowerShares FTSE RAFI US 1500 Small-Mid Portfolio,0.6631108548363756,https://www.nasdaq.com/symbol/prfz
Global Indemnity Limited,0.6610862371033622,https://www.nasdaq.com/symbol/gblil
Global X SuperDividend Alternatives ETF,0.6604182649010935,https://www.nasdaq.com/symbol/alty
Renasant Corporation,0.6593859468370087,https://www.nasdaq.com/symbol/rnst
Arch Capital Group Ltd.,0.6589785831960466,https://www.nasdaq.com/symbol/acglp
Vanguard Long-Treasury ETF,0.6586765354972322,https://www.nasdaq.com/symbol/vglt
Global X SuperDividend REIT ETF,0.658327847267937,https://www.nasdaq.com/symbol/sret
First Trust Dorsey Wright Focus 5 ETF,0.6581112207963122,https://www.nasdaq.com/symbol/fv
"HomeTrust Bancshares, Inc.",0.6564652581942656,https://www.nasdaq.com/symbol/htbi
iShares S&P Emerging Markets Infrastructure Index Fund,0.6546644844517163,https://www.nasdaq.com/symbol/emif
First Trust NASDAQ-100 Equal Weighted Index Fund,0.6500197137126227,https://www.nasdaq.com/symbol/qqew
First Trust Multi Cap Growth AlphaDEX Fund,0.6473383375800549,https://www.nasdaq.com/symbol/fad
PowerShares Global Water Portfolio,0.6468915823520665,https://www.nasdaq.com/symbol/pio
iShares 20+ Year Treasury Bond ETF,0.6429794163082928,https://www.nasdaq.com/symbol/tlt
Oaktree Specialty Lending Corporation,0.6426969017158751,https://www.nasdaq.com/symbol/ocsll
"SB Financial Group, Inc.",0.6405675110511061,https://www.nasdaq.com/symbol/sbfg
National General Holdings Corp,0.6399173274508548,https://www.nasdaq.com/symbol/nghco
TAT Technologies Ltd.,0.6389776357827454,https://www.nasdaq.com/symbol/tatt
"KCAP Financial, Inc.",0.6269592476489033,https://www.nasdaq.com/symbol/kcap
"WhiteHorse Finance, Inc.",0.6252442360296996,https://www.nasdaq.com/symbol/whfbl
Lifevantage Corporation,0.624349635796051,https://www.nasdaq.com/symbol/lfvn
PowerShares BuyBack Achievers Portfolio,0.6241391935005789,https://www.nasdaq.com/symbol/pkw
iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,0.6240816259142468,https://www.nasdaq.com/symbol/ifgl
MTGE Investment Corp.,0.6236428485184207,https://www.nasdaq.com/symbol/mtgep
Fidelity Nasdaq Composite Index Tracking Stock,0.6227705736707434,https://www.nasdaq.com/symbol/oneq
First Trust RiverFront Dynamic Asia Pacific ETF,0.6217382793708308,https://www.nasdaq.com/symbol/rfap
IQ Chaikin U.S. Small Cap ETF,0.6206896551724128,https://www.nasdaq.com/symbol/csml
"Sprott Focus Trust, Inc.",0.6136890224810617,https://www.nasdaq.com/symbol/fund
First Trust United Kingdom AlphaDEX Fund,0.6129184347006083,https://www.nasdaq.com/symbol/fku
National General Holdings Corp,0.6119478359029151,https://www.nasdaq.com/symbol/nghcp
PowerShares DWA Technology Momenum Portfolio,0.5988263004511157,https://www.nasdaq.com/symbol/ptf
PowerShares DWA Emerging Markets Momentum Portfolio,0.5948295584534549,https://www.nasdaq.com/symbol/pie
Legg Mason Low Volatility High Dividend ETF,0.5942390793839347,https://www.nasdaq.com/symbol/lvhd
iShares MSCI All Country Asia ex Japan Index Fund,0.5937016004130018,https://www.nasdaq.com/symbol/aaxj
iShares MSCI Europe Financials Sector Index Fund,0.5926601322087941,https://www.nasdaq.com/symbol/eufn
Vanguard Russell 1000 Growth ETF,0.5921539600296237,https://www.nasdaq.com/symbol/vong
PowerShares KBW Bank Portfolio,0.5916629314208844,https://www.nasdaq.com/symbol/kbwb
PowerShares High Yield Equity Dividend Achievers Portfolio,0.5904476887612722,https://www.nasdaq.com/symbol/pey
magicJack VocalTec Ltd,0.5899705014749347,https://www.nasdaq.com/symbol/call
VictoryShares US EQ Income Enhanced Volatility Wtd ETF,0.5865472274831817,https://www.nasdaq.com/symbol/cdc
First Trust Large Cap Growth AlphaDEX Fund,0.5864667235811529,https://www.nasdaq.com/symbol/ftc
AlphaMark Actively Managed Small Cap ETF,0.5858172760830687,https://www.nasdaq.com/symbol/smcp
First Trust Mid Cap Core AlphaDEX Fund,0.5847813166070528,https://www.nasdaq.com/symbol/fnx
Anchor Bancorp,0.5842259006815913,https://www.nasdaq.com/symbol/ancb
"New York Mortgage Trust, Inc.",0.5838198498748981,https://www.nasdaq.com/symbol/nymto
VictoryShares US Large Cap High Div Volatility Wtd ETF,0.5803571428571385,https://www.nasdaq.com/symbol/cdl
BlueStar Israel Technology ETF,0.5762028233938429,https://www.nasdaq.com/symbol/iteq
iShares Asia 50 ETF,0.5759432917374298,https://www.nasdaq.com/symbol/aia
WisdomTree U.S. Quality Dividend Growth Fund,0.5749880210828989,https://www.nasdaq.com/symbol/dgrw
CHS Inc,0.5736823234134103,https://www.nasdaq.com/symbol/chscl
CHS Inc,0.5720540979554328,https://www.nasdaq.com/symbol/chsco
Harvest Capital Credit Corporation,0.5718055861007301,https://www.nasdaq.com/symbol/hcap
Citizens First Corporation,0.564440263405451,https://www.nasdaq.com/symbol/czfc
Nicolet Bankshares Inc.,0.5566185423551927,https://www.nasdaq.com/symbol/ncbs
First Trust Nasdaq Bank ETF,0.5562118937365284,https://www.nasdaq.com/symbol/ftxo
ETF Series Solutions Trust Vident Core US Equity ETF,0.5553119976618582,https://www.nasdaq.com/symbol/vuse
First Trust Developed Markets Ex-US AlphaDEX Fund,0.5527225234035841,https://www.nasdaq.com/symbol/fdt
VictoryShares International High Div Volatility Wtd ETF,0.5510575336801163,https://www.nasdaq.com/symbol/cid
United Community Bancorp,0.5489478499542492,https://www.nasdaq.com/symbol/ucba
PowerShares DWA Developed Markets Momentum Portfolio,0.5458744488767542,https://www.nasdaq.com/symbol/piz
WisdomTree China ex-State-Owned Enterprises Fund,0.5446506569681385,https://www.nasdaq.com/symbol/cxse
"Commerce Bancshares, Inc.",0.5432263893044221,https://www.nasdaq.com/symbol/cbshp
"ABAXIS, Inc.",0.5424627810258608,https://www.nasdaq.com/symbol/abax
SPDR Dorsey Wright Fixed Income Allocation ETF,0.5399792315680124,https://www.nasdaq.com/symbol/dwfi
First Trust Capital Strength ETF,0.5380476556495026,https://www.nasdaq.com/symbol/ftcs
"Reven Housing REIT, Inc.",0.5355478749130121,https://www.nasdaq.com/symbol/rven
"Community First Bancshares, Inc.",0.5352363960749374,https://www.nasdaq.com/symbol/cfbi
iShares Core S&P U.S. Value ETF,0.534808667588749,https://www.nasdaq.com/symbol/iusv
iShares MSCI EAFE Small-Cap ETF,0.5312286559915134,https://www.nasdaq.com/symbol/scz
VanEck Vectors Pharmaceutical ETF,0.5273252700360493,https://www.nasdaq.com/symbol/pph
MSB Financial Corp.,0.5263157894736916,https://www.nasdaq.com/symbol/msbf
Horizons NASDAQ-100 Covered Call ETF,0.5255710531635294,https://www.nasdaq.com/symbol/qyld
Credit Suisse AG,0.5213646152102389,https://www.nasdaq.com/symbol/gldi
Entegra Financial Corp.,0.5185825410544462,https://www.nasdaq.com/symbol/enfc
Gladstone Investment Corporation,0.5141388174807299,https://www.nasdaq.com/symbol/gainm
Calamos Convertible Opportunities and Income Fund,0.5119453924914719,https://www.nasdaq.com/symbol/chi
Vanguard International High Dividend Yield ETF,0.5119429143141541,https://www.nasdaq.com/symbol/vymi
VictoryShares Emerging Market High Div Volatility Wtd ETF,0.5115089514066458,https://www.nasdaq.com/symbol/cey
Fifth Third Bancorp,0.5098324836125293,https://www.nasdaq.com/symbol/fitbi
PowerShares International Dividend Achievers Portfolio,0.5047318611987386,https://www.nasdaq.com/symbol/pid
"Financial Engines, Inc.",0.5041630290864995,https://www.nasdaq.com/symbol/fngn
"Melrose Bancorp, Inc.",0.5025125628140596,https://www.nasdaq.com/symbol/melr
FinTech Acquisition Corp. II,0.5007511266900244,https://www.nasdaq.com/symbol/fnte
"Art&#39;s-Way Manufacturing Co., Inc.",0.5005622256882664,https://www.nasdaq.com/symbol/artw
PowerShares DWA Momentum Portfolio,0.498220640569397,https://www.nasdaq.com/symbol/pdp
First Trust Europe AlphaDEX Fund,0.49772679998811525,https://www.nasdaq.com/symbol/fep
First Trust Mid Cap US Equity Select ETF,0.49762497172585135,https://www.nasdaq.com/symbol/rnmc
Vanguard Total International Stock ETF,0.4936530324400584,https://www.nasdaq.com/symbol/vxus
First Trust Large Cap Value AlphaDEX Fund,0.4914153289878374,https://www.nasdaq.com/symbol/fta
First Trust Dorsey Wright International Focus 5 ETF,0.49133403953211374,https://www.nasdaq.com/symbol/ifv
CHS Inc,0.488446364831858,https://www.nasdaq.com/symbol/chscm
Vanguard Russell 1000 Value ETF,0.4857543204110191,https://www.nasdaq.com/symbol/vonv
IBERIABANK Corporation,0.482643400779651,https://www.nasdaq.com/symbol/ibkcp
iShares Core S&P U.S. Growth ETF,0.4824259131633376,https://www.nasdaq.com/symbol/iusg
First Trust California Municipal High income ETF,0.47837352999801075,https://www.nasdaq.com/symbol/fcal
Vanguard Long-Term Corporate Bond ETF,0.47683923705722253,https://www.nasdaq.com/symbol/vclt
Stratus Properties Inc.,0.47581284694687437,https://www.nasdaq.com/symbol/strs
"VirTra, Inc.",0.47311655506996647,https://www.nasdaq.com/symbol/vtsi
Davis Select International ETF,0.47070481853089985,https://www.nasdaq.com/symbol/dint
"B. Riley Financial, Inc.",0.4704037632301098,https://www.nasdaq.com/symbol/rilyl
First Trust Eurozone AlphaDEX ETF,0.4702494121882259,https://www.nasdaq.com/symbol/feuz
First Trust Small Cap US Equity Select ETF,0.46978147368891027,https://www.nasdaq.com/symbol/rnsc
PowerShares S&P SmallCap Consumer Staples Portfolio,0.46939174652845617,https://www.nasdaq.com/symbol/pscc
Great Elm Capital Corp.,0.4666734300497045,https://www.nasdaq.com/symbol/geccm
First Trust RiverFront Dynamic Developed International ETF,0.4646840148698841,https://www.nasdaq.com/symbol/rfdi
FlexShares Real Assets Allocation Index Fund,0.4607478291688909,https://www.nasdaq.com/symbol/aset
Vanguard Russell 2000 Value ETF,0.4579667438616622,https://www.nasdaq.com/symbol/vtwv
TravelCenters of America LLC,0.45782033363812896,https://www.nasdaq.com/symbol/tanni
"Western New England Bancorp, Inc.",0.45558086560365113,https://www.nasdaq.com/symbol/wneb
First Trust Multi-Asset Diversified Income Index Fund,0.4552352048558402,https://www.nasdaq.com/symbol/mdiv
Kazia Therapeutics Limited,0.4547867811313472,https://www.nasdaq.com/symbol/kzia
Capitala Finance Corp.,0.45351473922902263,https://www.nasdaq.com/symbol/cptag
Strategy Shares Nasdaq 7HANDL Index ETF,0.45351473922902263,https://www.nasdaq.com/symbol/hndl
AGNC Investment Corp.,0.45305775524881253,https://www.nasdaq.com/symbol/agncb
First Trust South Korea AlphaDEX Fund,0.4524830585437659,https://www.nasdaq.com/symbol/fko
First Trust Indxx Innovative Transaction & Process ETF,0.4521200221719145,https://www.nasdaq.com/symbol/legr
ROBO Global Robotics and Automation Index ETF,0.45211183819154727,https://www.nasdaq.com/symbol/robo
Glen Burnie Bancorp,0.45156434791958044,https://www.nasdaq.com/symbol/glbz
StoneCastle Financial Corp,0.4491021335729842,https://www.nasdaq.com/symbol/banx
Credit Suisse AG,0.448412854501832,https://www.nasdaq.com/symbol/viiz
"United Bancshares, Inc.",0.4474272930648674,https://www.nasdaq.com/symbol/uboh
PowerShares International BuyBack Achievers Portfolio,0.44276598515430293,https://www.nasdaq.com/symbol/ipkw
Vanguard Global ex-U.S. Real Estate ETF,0.44106836559667256,https://www.nasdaq.com/symbol/vnqi
CHS Inc,0.4385964912280738,https://www.nasdaq.com/symbol/chscn
iShares Morningstar Mid-Cap ETF,0.4385415361483452,https://www.nasdaq.com/symbol/jki
WisdomTree Japan Hedged SmallCap Equity Fund,0.43572984749455956,https://www.nasdaq.com/symbol/dxjs
CHS Inc,0.43529214799932703,https://www.nasdaq.com/symbol/chscp
iShares MSCI USA ESG Optimized ETF,0.43261231281197676,https://www.nasdaq.com/symbol/esgu
iShares MSCI ACWI ex US Index Fund,0.4320088411111738,https://www.nasdaq.com/symbol/acwx
ETF Series Solutions Trust Vident International Equity Fund,0.43156507508942415,https://www.nasdaq.com/symbol/vidi
Global X Robotics & Artificial Intelligence ETF,0.423728813559313,https://www.nasdaq.com/symbol/botz
First Trust Emerging Markets Local Currency Bond ETF,0.4229413649471301,https://www.nasdaq.com/symbol/femb
First Trust SSI Strategic Convertible Securities ETF,0.41954639012552686,https://www.nasdaq.com/symbol/fcvt
"Eagle Financial Bancorp, Inc.",0.4192313668781882,https://www.nasdaq.com/symbol/efbi
"HV Bancorp, Inc.",0.4184932222293299,https://www.nasdaq.com/symbol/hvbc
Mudrick Capital Acquisition Corporation,0.41580041580042537,https://www.nasdaq.com/symbol/muds
iShares MSCI EM ESG Optimized ETF,0.412031314379889,https://www.nasdaq.com/symbol/esge
Vanguard Emerging Markets Government Bond ETF,0.40865062876681385,https://www.nasdaq.com/symbol/vwob
First Trust NASDAQ Technology Dividend Index Fund,0.4051893428985834,https://www.nasdaq.com/symbol/tdiv
First Trust Emerging Markets AlphaDEX Fund,0.4051739766364864,https://www.nasdaq.com/symbol/fem
iShares Exponential Technologies ETF,0.40209087253720865,https://www.nasdaq.com/symbol/xt
First Trust Dorsey Wright People&#39;s Portfolio ETF,0.39995536978705726,https://www.nasdaq.com/symbol/dwpp
iShares Currency Hedged MSCI Germany ETF,0.3988554582502453,https://www.nasdaq.com/symbol/hewg
ProShares Equities for Rising Rates ETF,0.39817681116802883,https://www.nasdaq.com/symbol/eqrr
Sotherly Hotels Inc.,0.39682539682540247,https://www.nasdaq.com/symbol/sohob
FirstService Corporation,0.39660056657223963,https://www.nasdaq.com/symbol/fsv
Davis Select Worldwide ETF,0.3965719300389317,https://www.nasdaq.com/symbol/dwld
First Trust BuyWrite Income ETF,0.39656311962987373,https://www.nasdaq.com/symbol/fthi
iShares Core MSCI Total International Stock ETF,0.39547575733607526,https://www.nasdaq.com/symbol/ixus
First Trust RiverFront Dynamic Europe ETF,0.39526111994701124,https://www.nasdaq.com/symbol/rfeu
Harvest Capital Credit Corporation,0.39525691699605303,https://www.nasdaq.com/symbol/hcapz
"iKang Healthcare Group, Inc.",0.3929273084479288,https://www.nasdaq.com/symbol/kang
CM Seven Star Acquisition Corporation,0.3891050583657677,https://www.nasdaq.com/symbol/cmssu
"Isramco, Inc.",0.3871800387180063,https://www.nasdaq.com/symbol/isrl
PowerShares Dividend Achievers Portfolio,0.38598752993144975,https://www.nasdaq.com/symbol/pfm
iShares MSCI Emerging Markets ex China ETF,0.3842459173871196,https://www.nasdaq.com/symbol/emxc
Orrstown Financial Services Inc,0.38387715930902655,https://www.nasdaq.com/symbol/orrf
Principal U.S. Mega-Cap Multi-Factor Index ETF,0.38240917782025957,https://www.nasdaq.com/symbol/usmc
RPX Corporation,0.3820439350525399,https://www.nasdaq.com/symbol/rpxc
First Trust Large Cap Core AlphaDEX Fund,0.3813555456212548,https://www.nasdaq.com/symbol/fex
"Coastway Bancorp, Inc.",0.3811598148652343,https://www.nasdaq.com/symbol/cway
"Dorman Products, Inc.",0.3790463194602381,https://www.nasdaq.com/symbol/dorm
eBay Inc.,0.3767194961852402,https://www.nasdaq.com/symbol/ebayl
First Trust Developed International Equity Select ETF,0.3760672864919942,https://www.nasdaq.com/symbol/rndm
Gladstone Commercial Corporation,0.37453183520599787,https://www.nasdaq.com/symbol/goodo
"Century Bancorp, Inc.",0.37336652146857147,https://www.nasdaq.com/symbol/cnbka
PowerShares DWA Tactical Multi-Asset Income Portfolio,0.3690801614478948,https://www.nasdaq.com/symbol/dwin
Capitala Finance Corp.,0.3653869992948319,https://www.nasdaq.com/symbol/cptal
"Spark Energy, Inc.",0.36050766785458205,https://www.nasdaq.com/symbol/spkep
VictoryShares US 500 Volatility Wtd ETF,0.3604325190228268,https://www.nasdaq.com/symbol/cfa
Vanguard International Dividend Appreciation ETF,0.35955056179776645,https://www.nasdaq.com/symbol/vigi
Analogic Corporation,0.3579952267303068,https://www.nasdaq.com/symbol/alog
MB Financial Inc.,0.3542609722495566,https://www.nasdaq.com/symbol/mbfio
First Trust NASDAQ Smartphone Index Fund,0.3530103941949397,https://www.nasdaq.com/symbol/fone
iShares International Treasury Bond ETF,0.3516037987834997,https://www.nasdaq.com/symbol/igov
"1347 Property Insurance Holdings, Inc.",0.34657654908780017,https://www.nasdaq.com/symbol/pihpp
WisdomTree Barclays Negative Duration U.S. Aggregate Bond Fund,0.34655389187336144,https://www.nasdaq.com/symbol/agnd
VictoryShares US 500 Enhanced Volatility Wtd ETF,0.3432566499713997,https://www.nasdaq.com/symbol/cfo
Global Indemnity Limited,0.34293997371971646,https://www.nasdaq.com/symbol/gbliz
First Trust Mid Cap Value AlphaDEX Fund,0.34210140902673203,https://www.nasdaq.com/symbol/fnk
WisdomTree Germany Hedged Equity Fund,0.34188034188034017,https://www.nasdaq.com/symbol/dxge
Oxford Lane Capital Corp.,0.33854269180806235,https://www.nasdaq.com/symbol/oxlco
ETF Series Solutions Trust Vident Core U.S. Bond Strategy Fund,0.3354297693920413,https://www.nasdaq.com/symbol/vbnd
iShares MSCI ACWI Index Fund,0.33348079082588156,https://www.nasdaq.com/symbol/acwi
"Blackhawk Network Holdings, Inc.",0.3327787021630584,https://www.nasdaq.com/symbol/hawk
First Trust RiverFront Dynamic Emerging Markets ETF,0.3284875018195856,https://www.nasdaq.com/symbol/rfem
iShares U.S. Preferred Stock ETF,0.3217068979164212,https://www.nasdaq.com/symbol/pff
"Alico, Inc.",0.31948881789137834,https://www.nasdaq.com/symbol/alco
"New York Mortgage Trust, Inc.",0.3184767325642409,https://www.nasdaq.com/symbol/nymtn
WisdomTree Barclays Interest Rate Hedged U.S. Aggregate Bond F,0.312975975596648,https://www.nasdaq.com/symbol/agzd
IQ Chaikin U.S. Large Cap ETF,0.3120124804992133,https://www.nasdaq.com/symbol/clrg
"National Bankshares, Inc.",0.3103983445421595,https://www.nasdaq.com/symbol/nksh
iShares J.P. Morgan USD Emerging Markets Bond ETF,0.3052870160506946,https://www.nasdaq.com/symbol/emb
First Trust Latin America AlphaDEX Fund,0.3049887444630098,https://www.nasdaq.com/symbol/fln
Vantage Energy Acquisition Corp.,0.3044140030441335,https://www.nasdaq.com/symbol/veac
iShares Fallen Angels USD Bond ETF,0.30314513073133115,https://www.nasdaq.com/symbol/faln
PowerShares 1-30 Laddered Treasury Portfolio,0.30252368442002664,https://www.nasdaq.com/symbol/plw
First Trust Japan AlphaDEX Fund,0.3012461566394838,https://www.nasdaq.com/symbol/fjp
Leisure Acquisition Corp.,0.30105368790768827,https://www.nasdaq.com/symbol/lacqu
"People&#39;s United Financial, Inc.",0.2984005259407725,https://www.nasdaq.com/symbol/pbctp
